cod_divipola,municipio,departamento,anio,semana_epidemiologica,evento_estandar,casos,poblacion,tasa_x_100k,so2_flux_ton_dia
52207,Consacá,Nariño,2024,20,IRA,5,14000,35.71,283.9
52207,Consacá,Nariño,2024,20,EDA,0,14000,0.0,176.1
52299,La Florida,Nariño,2024,20,IRA,7,18000,38.89,309.5
52299,La Florida,Nariño,2024,20,EDA,0,18000,0.0,170.0
52885,Yacuanquer,Nariño,2024,20,IRA,6,13000,46.15,258.5
52885,Yacuanquer,Nariño,2024,20,EDA,0,13000,0.0,356.6
52480,Nariño,Nariño,2024,20,IRA,10,22000,45.45,407.9
52480,Nariño,Nariño,2024,20,EDA,0,22000,0.0,356.8
52001,Pasto,Nariño,2024,21,IRA,102,450000,22.67,484.4
52001,Pasto,Nariño,2024,21,EDA,21,450000,4.67,429.3
52683,Sandoná,Nariño,2024,21,IRA,12,30000,40.0,461.0
52683,Sandoná,Nariño,2024,21,EDA,1,30000,3.33,178.6
52207,Consacá,Nariño,2024,21,IRA,4,14000,28.57,256.7
52207,Consacá,Nariño,2024,21,EDA,0,14000,0.0,540.6
52299,La Florida,Nariño,2024,21,IRA,4,18000,22.22,428.0
52299,La Florida,Nariño,2024,21,EDA,1,18000,5.56,438.7
52885,Yacuanquer,Nariño,2024,21,IRA,3,13000,23.08,454.3
52885,Yacuanquer,Nariño,2024,21,EDA,1,13000,7.69,399.1
52480,Nariño,Nariño,2024,21,IRA,7,22000,31.82,559.7
52480,Nariño,Nariño,2024,21,EDA,1,22000,4.55,338.2
52001,Pasto,Nariño,2024,22,IRA,167,450000,37.11,499.8
52001,Pasto,Nariño,2024,22,EDA,37,450000,8.22,391.8
52683,Sandoná,Nariño,2024,22,IRA,5,30000,16.67,577.5
52683,Sandoná,Nariño,2024,22,EDA,2,30000,6.67,365.7
52207,Consacá,Nariño,2024,22,IRA,4,14000,28.57,568.9
52207,Consacá,Nariño,2024,22,EDA,0,14000,0.0,455.4
52299,La Florida,Nariño,2024,22,IRA,4,18000,22.22,433.1
52299,La Florida,Nariño,2024,22,EDA,1,18000,5.56,190.2
52885,Yacuanquer,Nariño,2024,22,IRA,3,13000,23.08,580.5
52885,Yacuanquer,Nariño,2024,22,EDA,0,13000,0.0,355.7
52480,Nariño,Nariño,2024,22,IRA,7,22000,31.82,440.1
52480,Nariño,Nariño,2024,22,EDA,1,22000,4.55,167.2
52001,Pasto,Nariño,2024,23,IRA,108,450000,24.0,240.7
52001,Pasto,Nariño,2024,23,EDA,38,450000,8.44,564.5
52683,Sandoná,Nariño,2024,23,IRA,8,30000,26.67,317.9
52683,Sandoná,Nariño,2024,23,EDA,1,30000,3.33,443.5
52207,Consacá,Nariño,2024,23,IRA,4,14000,28.57,217.2
52207,Consacá,Nariño,2024,23,EDA,0,14000,0.0,483.4
52299,La Florida,Nariño,2024,23,IRA,5,18000,27.78,377.6
52299,La Florida,Nariño,2024,23,EDA,0,18000,0.0,401.1
52885,Yacuanquer,Nariño,2024,23,IRA,2,13000,15.38,398.1
52885,Yacuanquer,Nariño,2024,23,EDA,1,13000,7.69,359.2
52480,Nariño,Nariño,2024,23,IRA,8,22000,36.36,170.0
52480,Nariño,Nariño,2024,23,EDA,1,22000,4.55,514.6
52001,Pasto,Nariño,2024,24,IRA,68,450000,15.11,212.6
52001,Pasto,Nariño,2024,24,EDA,45,450000,10.0,471.2
52683,Sandoná,Nariño,2024,24,IRA,6,30000,20.0,476.3
52683,Sandoná,Nariño,2024,24,EDA,3,30000,10.0,227.1
52207,Consacá,Nariño,2024,24,IRA,3,14000,21.43,592.5
52207,Consacá,Nariño,2024,24,EDA,0,14000,0.0,223.6
52299,La Florida,Nariño,2024,24,IRA,4,18000,22.22,378.9
52299,La Florida,Nariño,2024,24,EDA,1,18000,5.56,178.5
52885,Yacuanquer,Nariño,2024,24,IRA,3,13000,23.08,218.4
52885,Yacuanquer,Nariño,2024,24,EDA,0,13000,0.0,180.5
52480,Nariño,Nariño,2024,24,IRA,4,22000,18.18,530.7
52480,Nariño,Nariño,2024,24,EDA,1,22000,4.55,237.3
52001,Pasto,Nariño,2024,25,IRA,104,450000,23.11,557.2
52001,Pasto,Nariño,2024,25,EDA,27,450000,6.0,402.0
52683,Sandoná,Nariño,2024,25,IRA,8,30000,26.67,268.1
52683,Sandoná,Nariño,2024,25,EDA,3,30000,10.0,367.7
52207,Consacá,Nariño,2024,25,IRA,3,14000,21.43,636.8
52207,Consacá,Nariño,2024,25,EDA,1,14000,7.14,318.3
52299,La Florida,Nariño,2024,25,IRA,5,18000,27.78,440.2
52299,La Florida,Nariño,2024,25,EDA,1,18000,5.56,566.2
52885,Yacuanquer,Nariño,2024,25,IRA,3,13000,23.08,531.3
52885,Yacuanquer,Nariño,2024,25,EDA,1,13000,7.69,323.8
52480,Nariño,Nariño,2024,25,IRA,3,22000,13.64,229.7
52480,Nariño,Nariño,2024,25,EDA,1,22000,4.55,498.4
52001,Pasto,Nariño,2024,26,IRA,89,450000,19.78,384.7
52001,Pasto,Nariño,2024,26,EDA,58,450000,12.89,186.4
52683,Sandoná,Nariño,2024,26,IRA,3,30000,10.0,588.4
52683,Sandoná,Nariño,2024,26,EDA,3,30000,10.0,553.7
52207,Consacá,Nariño,2024,26,IRA,1,14000,7.14,408.8
52207,Consacá,Nariño,2024,26,EDA,0,14000,0.0,255.5
52299,La Florida,Nariño,2024,26,IRA,2,18000,11.11,491.0
52299,La Florida,Nariño,2024,26,EDA,2,18000,11.11,373.6
52885,Yacuanquer,Nariño,2024,26,IRA,3,13000,23.08,551.2
52885,Yacuanquer,Nariño,2024,26,EDA,1,13000,7.69,268.9
52480,Nariño,Nariño,2024,26,IRA,4,22000,18.18,426.8
52480,Nariño,Nariño,2024,26,EDA,1,22000,4.55,633.7
52001,Pasto,Nariño,2024,27,IRA,82,450000,18.22,190.6
52001,Pasto,Nariño,2024,27,EDA,35,450000,7.78,428.0
52683,Sandoná,Nariño,2024,27,IRA,6,30000,20.0,493.4
52683,Sandoná,Nariño,2024,27,EDA,3,30000,10.0,349.9
52207,Consacá,Nariño,2024,27,IRA,1,14000,7.14,292.3
52207,Consacá,Nariño,2024,27,EDA,1,14000,7.14,443.6
52299,La Florida,Nariño,2024,27,IRA,2,18000,11.11,357.2
52299,La Florida,Nariño,2024,27,EDA,2,18000,11.11,448.5
52885,Yacuanquer,Nariño,2024,27,IRA,1,13000,7.69,567.0
52885,Yacuanquer,Nariño,2024,27,EDA,1,13000,7.69,313.2
52480,Nariño,Nariño,2024,27,IRA,2,22000,9.09,580.5
52480,Nariño,Nariño,2024,27,EDA,2,22000,9.09,668.8
52001,Pasto,Nariño,2024,28,IRA,64,450000,14.22,270.1
52001,Pasto,Nariño,2024,28,EDA,58,450000,12.89,199.5
52683,Sandoná,Nariño,2024,28,IRA,4,30000,13.33,327.7
52683,Sandoná,Nariño,2024,28,EDA,3,30000,10.0,353.8
52207,Consacá,Nariño,2024,28,IRA,2,14000,14.29,578.5
52207,Consacá,Nariño,2024,28,EDA,1,14000,7.14,569.0
52299,La Florida,Nariño,2024,28,IRA,3,18000,16.67,269.8
52299,La Florida,Nariño,2024,28,EDA,2,18000,11.11,433.7
52885,Yacuanquer,Nariño,2024,28,IRA,1,13000,7.69,651.0
52885,Yacuanquer,Nariño,2024,28,EDA,1,13000,7.69,490.7
52480,Nariño,Nariño,2024,28,IRA,2,22000,9.09,282.0
52480,Nariño,Nariño,2024,28,EDA,2,22000,9.09,349.2
52001,Pasto,Nariño,2024,29,IRA,68,450000,15.11,360.6
52001,Pasto,Nariño,2024,29,EDA,37,450000,8.22,585.7
52683,Sandoná,Nariño,2024,29,IRA,4,30000,13.33,387.6
52683,Sandoná,Nariño,2024,29,EDA,2,30000,6.67,439.8
52207,Consacá,Nariño,2024,29,IRA,1,14000,7.14,669.2
52207,Consacá,Nariño,2024,29,EDA,1,14000,7.14,689.7
52299,La Florida,Nariño,2024,29,IRA,2,18000,11.11,394.1
52299,La Florida,Nariño,2024,29,EDA,1,18000,5.56,575.9
52885,Yacuanquer,Nariño,2024,29,IRA,1,13000,7.69,715.7
52885,Yacuanquer,Nariño,2024,29,EDA,1,13000,7.69,251.8
52480,Nariño,Nariño,2024,29,IRA,3,22000,13.64,214.9
52480,Nariño,Nariño,2024,29,EDA,1,22000,4.55,648.0
52001,Pasto,Nariño,2024,30,IRA,46,450000,10.22,284.7
52001,Pasto,Nariño,2024,30,EDA,52,450000,11.56,688.3
52683,Sandoná,Nariño,2024,30,IRA,3,30000,10.0,633.6
52683,Sandoná,Nariño,2024,30,EDA,4,30000,13.33,533.1
52207,Consacá,Nariño,2024,30,IRA,1,14000,7.14,735.5
52207,Consacá,Nariño,2024,30,EDA,2,14000,14.29,236.9
52299,La Florida,Nariño,2024,30,IRA,2,18000,11.11,464.1
52299,La Florida,Nariño,2024,30,EDA,3,18000,16.67,521.9
52885,Yacuanquer,Nariño,2024,30,IRA,1,13000,7.69,345.6
52885,Yacuanquer,Nariño,2024,30,EDA,2,13000,15.38,603.5
52480,Nariño,Nariño,2024,30,IRA,1,22000,4.55,372.8
52480,Nariño,Nariño,2024,30,EDA,3,22000,13.64,691.3
52001,Pasto,Nariño,2024,31,IRA,44,450000,9.78,280.7
52001,Pasto,Nariño,2024,31,EDA,68,450000,15.11,197.0
52683,Sandoná,Nariño,2024,31,IRA,3,30000,10.0,217.3
52683,Sandoná,Nariño,2024,31,EDA,4,30000,13.33,641.4
52207,Consacá,Nariño,2024,31,IRA,0,14000,0.0,503.2
52207,Consacá,Nariño,2024,31,EDA,1,14000,7.14,658.5
52299,La Florida,Nariño,2024,31,IRA,2,18000,11.11,457.4
52299,La Florida,Nariño,2024,31,EDA,2,18000,11.11,519.1
52885,Yacuanquer,Nariño,2024,31,IRA,0,13000,0.0,620.0
52885,Yacuanquer,Nariño,2024,31,EDA,2,13000,15.38,271.3
52480,Nariño,Nariño,2024,31,IRA,1,22000,4.55,571.0
52480,Nariño,Nariño,2024,31,EDA,2,22000,9.09,473.3
52001,Pasto,Nariño,2024,32,IRA,29,450000,6.44,622.0
52001,Pasto,Nariño,2024,32,EDA,88,450000,19.56,648.4
52683,Sandoná,Nariño,2024,32,IRA,1,30000,3.33,472.9
52683,Sandoná,Nariño,2024,32,EDA,5,30000,16.67,724.5
52207,Consacá,Nariño,2024,32,IRA,1,14000,7.14,673.9
52207,Consacá,Nariño,2024,32,EDA,1,14000,7.14,478.6
52299,La Florida,Nariño,2024,32,IRA,1,18000,5.56,716.3
52299,La Florida,Nariño,2024,32,EDA,1,18000,5.56,736.1
52885,Yacuanquer,Nariño,2024,32,IRA,0,13000,0.0,219.6
52885,Yacuanquer,Nariño,2024,32,EDA,1,13000,7.69,361.9
52480,Nariño,Nariño,2024,32,IRA,2,22000,9.09,525.5
52480,Nariño,Nariño,2024,32,EDA,4,22000,18.18,672.6
52001,Pasto,Nariño,2024,33,IRA,20,450000,4.44,750.4
52001,Pasto,Nariño,2024,33,EDA,86,450000,19.11,239.9
52683,Sandoná,Nariño,2024,33,IRA,2,30000,6.67,622.9
52683,Sandoná,Nariño,2024,33,EDA,6,30000,20.0,274.6
52207,Consacá,Nariño,2024,33,IRA,0,14000,0.0,588.6
52207,Consacá,Nariño,2024,33,EDA,2,14000,14.29,314.3
52299,La Florida,Nariño,2024,33,IRA,1,18000,5.56,247.4
52299,La Florida,Nariño,2024,33,EDA,3,18000,16.67,332.5
52885,Yacuanquer,Nariño,2024,33,IRA,1,13000,7.69,353.5
52885,Yacuanquer,Nariño,2024,33,EDA,1,13000,7.69,501.7
52480,Nariño,Nariño,2024,33,IRA,1,22000,4.55,564.5
52480,Nariño,Nariño,2024,33,EDA,4,22000,18.18,335.6
52001,Pasto,Nariño,2024,34,IRA,32,450000,7.11,355.3
52001,Pasto,Nariño,2024,34,EDA,67,450000,14.89,381.9
52683,Sandoná,Nariño,2024,34,IRA,2,30000,6.67,388.1
52683,Sandoná,Nariño,2024,34,EDA,3,30000,10.0,431.4
52207,Consacá,Nariño,2024,34,IRA,0,14000,0.0,546.8
52207,Consacá,Nariño,2024,34,EDA,1,14000,7.14,663.2
52299,La Florida,Nariño,2024,34,IRA,1,18000,5.56,550.7
52299,La Florida,Nariño,2024,34,EDA,2,18000,11.11,606.7
52885,Yacuanquer,Nariño,2024,34,IRA,0,13000,0.0,813.0
52885,Yacuanquer,Nariño,2024,34,EDA,2,13000,15.38,810.1
52480,Nariño,Nariño,2024,34,IRA,0,22000,0.0,779.0
52480,Nariño,Nariño,2024,34,EDA,3,22000,13.64,262.9
52001,Pasto,Nariño,2024,35,IRA,32,450000,7.11,406.1
52001,Pasto,Nariño,2024,35,EDA,109,450000,24.22,289.2
52683,Sandoná,Nariño,2024,35,IRA,1,30000,3.33,673.1
52683,Sandoná,Nariño,2024,35,EDA,5,30000,16.67,789.3
52207,Consacá,Nariño,2024,35,IRA,0,14000,0.0,627.5
52207,Consacá,Nariño,2024,35,EDA,2,14000,14.29,851.1
52299,La Florida,Nariño,2024,35,IRA,1,18000,5.56,304.0
52299,La Florida,Nariño,2024,35,EDA,2,18000,11.11,507.7
52885,Yacuanquer,Nariño,2024,35,IRA,0,13000,0.0,408.2
52885,Yacuanquer,Nariño,2024,35,EDA,1,13000,7.69,787.2
52480,Nariño,Nariño,2024,35,IRA,0,22000,0.0,836.6
52480,Nariño,Nariño,2024,35,EDA,4,22000,18.18,486.7
52001,Pasto,Nariño,2024,36,IRA,20,450000,4.44,656.3
52001,Pasto,Nariño,2024,36,EDA,72,450000,16.0,621.0
52683,Sandoná,Nariño,2024,36,IRA,1,30000,3.33,787.5
52683,Sandoná,Nariño,2024,36,EDA,5,30000,16.67,427.1
52207,Consacá,Nariño,2024,36,IRA,0,14000,0.0,752.3
52207,Consacá,Nariño,2024,36,EDA,1,14000,7.14,397.6
52299,La Florida,Nariño,2024,36,IRA,0,18000,0.0,873.9
52299,La Florida,Nariño,2024,36,EDA,4,18000,22.22,255.1
52885,Yacuanquer,Nariño,2024,36,IRA,0,13000,0.0,528.9
52885,Yacuanquer,Nariño,2024,36,EDA,1,13000,7.69,842.6
52480,Nariño,Nariño,2024,36,IRA,1,22000,4.55,414.5
52480,Nariño,Nariño,2024,36,EDA,5,22000,22.73,785.8
52001,Pasto,Nariño,2024,37,IRA,28,450000,6.22,686.1
52001,Pasto,Nariño,2024,37,EDA,62,450000,13.78,392.1
52683,Sandoná,Nariño,2024,37,IRA,1,30000,3.33,446.1
52683,Sandoná,Nariño,2024,37,EDA,4,30000,13.33,407.5
52207,Consacá,Nariño,2024,37,IRA,0,14000,0.0,614.8
52207,Consacá,Nariño,2024,37,EDA,1,14000,7.14,446.3
52299,La Florida,Nariño,2024,37,IRA,0,18000,0.0,484.7
52299,La Florida,Nariño,2024,37,EDA,3,18000,16.67,340.4
52885,Yacuanquer,Nariño,2024,37,IRA,0,13000,0.0,860.5
52885,Yacuanquer,Nariño,2024,37,EDA,2,13000,15.38,571.5
52480,Nariño,Nariño,2024,37,IRA,0,22000,0.0,543.1
52480,Nariño,Nariño,2024,37,EDA,3,22000,13.64,231.7
52001,Pasto,Nariño,2024,38,IRA,31,450000,6.89,918.4
52001,Pasto,Nariño,2024,38,EDA,77,450000,17.11,728.9
52683,Sandoná,Nariño,2024,38,IRA,1,30000,3.33,437.2
52683,Sandoná,Nariño,2024,38,EDA,8,30000,26.67,922.0
52207,Consacá,Nariño,2024,38,IRA,0,14000,0.0,337.1
52207,Consacá,Nariño,2024,38,EDA,2,14000,14.29,870.2
52299,La Florida,Nariño,2024,38,IRA,1,18000,5.56,717.4
52299,La Florida,Nariño,2024,38,EDA,4,18000,22.22,865.5
52885,Yacuanquer,Nariño,2024,38,IRA,0,13000,0.0,620.5
52885,Yacuanquer,Nariño,2024,38,EDA,2,13000,15.38,515.7
52480,Nariño,Nariño,2024,38,IRA,1,22000,4.55,546.8
52480,Nariño,Nariño,2024,38,EDA,2,22000,9.09,272.5
52001,Pasto,Nariño,2024,39,IRA,33,450000,7.33,656.4
52001,Pasto,Nariño,2024,39,EDA,71,450000,15.78,908.6
52683,Sandoná,Nariño,2024,39,IRA,1,30000,3.33,254.8
52683,Sandoná,Nariño,2024,39,EDA,6,30000,20.0,557.6
52207,Consacá,Nariño,2024,39,IRA,1,14000,7.14,301.2
52207,Consacá,Nariño,2024,39,EDA,2,14000,14.29,377.9
52299,La Florida,Nariño,2024,39,IRA,1,18000,5.56,671.9
52299,La Florida,Nariño,2024,39,EDA,4,18000,22.22,889.1
52885,Yacuanquer,Nariño,2024,39,IRA,0,13000,0.0,344.6
52885,Yacuanquer,Nariño,2024,39,EDA,3,13000,23.08,503.3
52480,Nariño,Nariño,2024,39,IRA,1,22000,4.55,442.5
52480,Nariño,Nariño,2024,39,EDA,3,22000,13.64,938.5
52001,Pasto,Nariño,2024,40,IRA,45,450000,10.0,306.9
52001,Pasto,Nariño,2024,40,EDA,110,450000,24.44,566.9
52683,Sandoná,Nariño,2024,40,IRA,3,30000,10.0,829.0
52683,Sandoná,Nariño,2024,40,EDA,5,30000,16.67,830.5
52207,Consacá,Nariño,2024,40,IRA,1,14000,7.14,552.1
52207,Consacá,Nariño,2024,40,EDA,3,14000,21.43,344.8
52299,La Florida,Nariño,2024,40,IRA,1,18000,5.56,305.8
52299,La Florida,Nariño,2024,40,EDA,2,18000,11.11,589.1
52885,Yacuanquer,Nariño,2024,40,IRA,1,13000,7.69,962.4
52885,Yacuanquer,Nariño,2024,40,EDA,1,13000,7.69,943.1
52480,Nariño,Nariño,2024,40,IRA,2,22000,9.09,307.5
52480,Nariño,Nariño,2024,40,EDA,4,22000,18.18,909.8
52001,Pasto,Nariño,2024,41,IRA,38,450000,8.44,658.9
52001,Pasto,Nariño,2024,41,EDA,110,450000,24.44,806.6
52683,Sandoná,Nariño,2024,41,IRA,1,30000,3.33,384.8
52683,Sandoná,Nariño,2024,41,EDA,5,30000,16.67,657.4
52207,Consacá,Nariño,2024,41,IRA,0,14000,0.0,859.3
52207,Consacá,Nariño,2024,41,EDA,3,14000,21.43,472.2
52299,La Florida,Nariño,2024,41,IRA,1,18000,5.56,590.4
52299,La Florida,Nariño,2024,41,EDA,2,18000,11.11,248.8
52885,Yacuanquer,Nariño,2024,41,IRA,0,13000,0.0,955.4
52885,Yacuanquer,Nariño,2024,41,EDA,3,13000,23.08,597.2
52480,Nariño,Nariño,2024,41,IRA,2,22000,9.09,908.5
52480,Nariño,Nariño,2024,41,EDA,4,22000,18.18,611.5
52001,Pasto,Nariño,2024,42,IRA,55,450000,12.22,434.4
52001,Pasto,Nariño,2024,42,EDA,66,450000,14.67,458.8
52683,Sandoná,Nariño,2024,42,IRA,4,30000,13.33,300.6
52683,Sandoná,Nariño,2024,42,EDA,7,30000,23.33,687.1
52207,Consacá,Nariño,2024,42,IRA,1,14000,7.14,903.0
52207,Consacá,Nariño,2024,42,EDA,3,14000,21.43,608.2
52299,La Florida,Nariño,2024,42,IRA,2,18000,11.11,340.4
52299,La Florida,Nariño,2024,42,EDA,3,18000,16.67,682.8
52885,Yacuanquer,Nariño,2024,42,IRA,1,13000,7.69,372.9
52885,Yacuanquer,Nariño,2024,42,EDA,1,13000,7.69,490.7
52480,Nariño,Nariño,2024,42,IRA,3,22000,13.64,352.3
52480,Nariño,Nariño,2024,42,EDA,3,22000,13.64,455.4
52001,Pasto,Nariño,2024,43,IRA,52,450000,11.56,947.1
52001,Pasto,Nariño,2024,43,EDA,84,450000,18.67,473.9
52683,Sandoná,Nariño,2024,43,IRA,3,30000,10.0,965.5
52683,Sandoná,Nariño,2024,43,EDA,6,30000,20.0,836.3
52207,Consacá,Nariño,2024,43,IRA,1,14000,7.14,325.3
52207,Consacá,Nariño,2024,43,EDA,3,14000,21.43,666.9
52299,La Florida,Nariño,2024,43,IRA,2,18000,11.11,882.2
52299,La Florida,Nariño,2024,43,EDA,4,18000,22.22,482.4
52885,Yacuanquer,Nariño,2024,43,IRA,1,13000,7.69,776.9
52885,Yacuanquer,Nariño,2024,43,EDA,1,13000,7.69,694.6
52480,Nariño,Nariño,2024,43,IRA,3,22000,13.64,263.3
52480,Nariño,Nariño,2024,43,EDA,4,22000,18.18,537.1
52001,Pasto,Nariño,2024,44,IRA,64,450000,14.22,517.2
52001,Pasto,Nariño,2024,44,EDA,127,450000,28.22,334.6
52683,Sandoná,Nariño,2024,44,IRA,3,30000,10.0,425.7
52683,Sandoná,Nariño,2024,44,EDA,4,30000,13.33,944.7
52207,Consacá,Nariño,2024,44,IRA,2,14000,14.29,894.3
52207,Consacá,Nariño,2024,44,EDA,3,14000,21.43,664.5
52299,La Florida,Nariño,2024,44,IRA,2,18000,11.11,836.6
52299,La Florida,Nariño,2024,44,EDA,2,18000,11.11,609.5
52885,Yacuanquer,Nariño,2024,44,IRA,1,13000,7.69,884.6
52885,Yacuanquer,Nariño,2024,44,EDA,3,13000,23.08,624.1
52480,Nariño,Nariño,2024,44,IRA,2,22000,9.09,534.3
52480,Nariño,Nariño,2024,44,EDA,5,22000,22.73,939.0
52001,Pasto,Nariño,2024,45,IRA,81,450000,18.0,848.4
52001,Pasto,Nariño,2024,45,EDA,82,450000,18.22,806.9
52683,Sandoná,Nariño,2024,45,IRA,3,30000,10.0,887.8
52683,Sandoná,Nariño,2024,45,EDA,4,30000,13.33,920.5
52207,Consacá,Nariño,2024,45,IRA,1,14000,7.14,433.1
52207,Consacá,Nariño,2024,45,EDA,2,14000,14.29,358.5
52299,La Florida,Nariño,2024,45,IRA,1,18000,5.56,792.1
52299,La Florida,Nariño,2024,45,EDA,4,18000,22.22,317.9
52885,Yacuanquer,Nariño,2024,45,IRA,2,13000,15.38,843.6
52885,Yacuanquer,Nariño,2024,45,EDA,1,13000,7.69,341.2
52480,Nariño,Nariño,2024,45,IRA,4,22000,18.18,655.0
52480,Nariño,Nariño,2024,45,EDA,3,22000,13.64,349.8
52001,Pasto,Nariño,2024,46,IRA,68,450000,15.11,310.6
52001,Pasto,Nariño,2024,46,EDA,106,450000,23.56,845.7
52683,Sandoná,Nariño,2024,46,IRA,7,30000,23.33,974.4
52683,Sandoná,Nariño,2024,46,EDA,4,30000,13.33,959.7
52207,Consacá,Nariño,2024,46,IRA,1,14000,7.14,532.4
52207,Consacá,Nariño,2024,46,EDA,1,14000,7.14,916.7
52299,La Florida,Nariño,2024,46,IRA,4,18000,22.22,996.7
52299,La Florida,Nariño,2024,46,EDA,3,18000,16.67,383.9
52885,Yacuanquer,Nariño,2024,46,IRA,2,13000,15.38,825.5
52885,Yacuanquer,Nariño,2024,46,EDA,2,13000,15.38,702.4
52480,Nariño,Nariño,2024,46,IRA,2,22000,9.09,708.6
52480,Nariño,Nariño,2024,46,EDA,2,22000,9.09,427.8
52001,Pasto,Nariño,2024,47,IRA,73,450000,16.22,479.6
52001,Pasto,Nariño,2024,47,EDA,121,450000,26.89,678.6
52683,Sandoná,Nariño,2024,47,IRA,8,30000,26.67,336.8
52683,Sandoná,Nariño,2024,47,EDA,4,30000,13.33,652.9
52207,Consacá,Nariño,2024,47,IRA,3,14000,21.43,545.5
52207,Consacá,Nariño,2024,47,EDA,3,14000,21.43,602.6
52299,La Florida,Nariño,2024,47,IRA,5,18000,27.78,400.8
52299,La Florida,Nariño,2024,47,EDA,3,18000,16.67,555.8
52885,Yacuanquer,Nariño,2024,47,IRA,2,13000,15.38,437.2
52885,Yacuanquer,Nariño,2024,47,EDA,1,13000,7.69,1027.4
52480,Nariño,Nariño,2024,47,IRA,3,22000,13.64,345.8
52480,Nariño,Nariño,2024,47,EDA,3,22000,13.64,854.1
52001,Pasto,Nariño,2024,48,IRA,126,450000,28.0,694.5
52001,Pasto,Nariño,2024,48,EDA,56,450000,12.44,515.9
52683,Sandoná,Nariño,2024,48,IRA,5,30000,16.67,481.2
52683,Sandoná,Nariño,2024,48,EDA,6,30000,20.0,503.3
52207,Consacá,Nariño,2024,48,IRA,4,14000,28.57,606.2
52207,Consacá,Nariño,2024,48,EDA,2,14000,14.29,486.6
52299,La Florida,Nariño,2024,48,IRA,5,18000,27.78,407.2
52299,La Florida,Nariño,2024,48,EDA,2,18000,11.11,915.9
52885,Yacuanquer,Nariño,2024,48,IRA,3,13000,23.08,789.6
52885,Yacuanquer,Nariño,2024,48,EDA,1,13000,7.69,1038.9
52480,Nariño,Nariño,2024,48,IRA,5,22000,22.73,342.0
52480,Nariño,Nariño,2024,48,EDA,4,22000,18.18,773.6
52001,Pasto,Nariño,2024,49,IRA,80,450000,17.78,371.1
52001,Pasto,Nariño,2024,49,EDA,80,450000,17.78,719.2
52683,Sandoná,Nariño,2024,49,IRA,5,30000,16.67,979.8
52683,Sandoná,Nariño,2024,49,EDA,8,30000,26.67,309.9
52207,Consacá,Nariño,2024,49,IRA,5,14000,35.71,523.1
52207,Consacá,Nariño,2024,49,EDA,2,14000,14.29,1030.7
52299,La Florida,Nariño,2024,49,IRA,3,18000,16.67,912.0
52299,La Florida,Nariño,2024,49,EDA,4,18000,22.22,476.3
52885,Yacuanquer,Nariño,2024,49,IRA,4,13000,30.77,712.5
52885,Yacuanquer,Nariño,2024,49,EDA,2,13000,15.38,874.1
52480,Nariño,Nariño,2024,49,IRA,6,22000,27.27,571.1
52480,Nariño,Nariño,2024,49,EDA,4,22000,18.18,729.1
52001,Pasto,Nariño,2024,50,IRA,121,450000,26.89,634.1
52001,Pasto,Nariño,2024,50,EDA,69,450000,15.33,853.8
52683,Sandoná,Nariño,2024,50,IRA,6,30000,20.0,452.8
52683,Sandoná,Nariño,2024,50,EDA,5,30000,16.67,745.6
52207,Consacá,Nariño,2024,50,IRA,2,14000,14.29,335.7
52207,Consacá,Nariño,2024,50,EDA,1,14000,7.14,311.3
52299,La Florida,Nariño,2024,50,IRA,6,18000,33.33,1012.1
52299,La Florida,Nariño,2024,50,EDA,3,18000,16.67,785.0
52885,Yacuanquer,Nariño,2024,50,IRA,2,13000,15.38,740.6
52885,Yacuanquer,Nariño,2024,50,EDA,1,13000,7.69,317.8
52480,Nariño,Nariño,2024,50,IRA,7,22000,31.82,853.5
52480,Nariño,Nariño,2024,50,EDA,5,22000,22.73,415.0
52001,Pasto,Nariño,2024,51,IRA,161,450000,35.78,634.4
52001,Pasto,Nariño,2024,51,EDA,65,450000,14.44,521.5
52683,Sandoná,Nariño,2024,51,IRA,12,30000,40.0,677.9
52683,Sandoná,Nariño,2024,51,EDA,7,30000,23.33,281.1
52207,Consacá,Nariño,2024,51,IRA,4,14000,28.57,961.6
52207,Consacá,Nariño,2024,51,EDA,2,14000,14.29,499.1
52299,La Florida,Nariño,2024,51,IRA,5,18000,27.78,610.9
52299,La Florida,Nariño,2024,51,EDA,2,18000,11.11,685.6
52885,Yacuanquer,Nariño,2024,51,IRA,5,13000,38.46,490.2
52885,Yacuanquer,Nariño,2024,51,EDA,2,13000,15.38,635.4
52480,Nariño,Nariño,2024,51,IRA,4,22000,18.18,808.1
52480,Nariño,Nariño,2024,51,EDA,3,22000,13.64,341.0
52001,Pasto,Nariño,2024,52,IRA,175,450000,38.89,758.6
52001,Pasto,Nariño,2024,52,EDA,88,450000,19.56,691.5
52683,Sandoná,Nariño,2024,52,IRA,10,30000,33.33,907.0
52683,Sandoná,Nariño,2024,52,EDA,5,30000,16.67,553.4
52207,Consacá,Nariño,2024,52,IRA,4,14000,28.57,996.0
52207,Consacá,Nariño,2024,52,EDA,2,14000,14.29,523.9
52299,La Florida,Nariño,2024,52,IRA,8,18000,44.44,499.3
52299,La Florida,Nariño,2024,52,EDA,1,18000,5.56,289.0
52885,Yacuanquer,Nariño,2024,52,IRA,5,13000,38.46,521.0
52885,Yacuanquer,Nariño,2024,52,EDA,2,13000,15.38,275.1
